Time, Bi213, Bi209, Pb, Tl
1043.0 7700 1743 546 11
1044.0 7698 1745 546 11
1045.0 7693 1747 549 11
1046.0 7688 1750 551 11
1047.0 7684 1751 555 10
1048.0 7681 1754 555 10
1049.0 7680 1756 554 10
1050.0 7680 1758 552 10
1051.0 7678 1763 548 11
1052.0 7676 1765 549 10
1053.0 7672 1768 549 11
1054.0 7670 1770 549 11
1055.0 7667 1770 552 11
1056.0 7665 1773 552 10
1057.0 7663 1775 552 10
1058.0 7661 1777 552 10
1059.0 7660 1780 550 10
1060.0 7659 1782 549 10
1061.0 7659 1784 547 10
1062.0 7656 1785 549 10
1063.0 7655 1787 548 10
1064.0 7653 1790 547 10
1065.0 7651 1790 549 10
1066.0 7648 1791 551 10
1067.0 7643 1795 552 10
1068.0 7640 1795 555 10
1069.0 7638 1797 555 10
1070.0 7636 1803 551 10
1071.0 7635 1806 549 10
1072.0 7632 1807 551 10
1073.0 7629 1809 552 10
1074.0 7625 1811 554 10
1075.0 7625 1815 550 10
1076.0 7621 1815 554 10
1077.0 7620 1816 554 10
1078.0 7620 1816 554 10
1079.0 7619 1817 554 10
1080.0 7616 1818 556 10
1081.0 7616 1822 552 10
1082.0 7615 1823 552 10
1083.0 7614 1823 553 10
1084.0 7609 1826 554 11
1085.0 7606 1826 557 11
1086.0 7604 1826 559 11
1087.0 7603 1827 559 11
1088.0 7602 1830 557 11
1089.0 7600 1830 559 11
1090.0 7598 1831 560 11
1091.0 7597 1832 559 12
1092.0 7595 1835 558 12
1093.0 7594 1839 555 12
1094.0 7592 1840 556 12
1095.0 7591 1841 556 12
1096.0 7589 1843 556 12
1097.0 7585 1845 558 12
1098.0 7585 1846 557 12
1099.0 7582 1848 558 12
1100.0 7579 1849 560 12
1101.0 7578 1851 559 12
1102.0 7577 1855 557 11
1103.0 7576 1858 555 11
1104.0 7575 1861 553 11
1105.0 7571 1863 555 11
1106.0 7570 1866 553 11
1107.0 7569 1869 551 11
1108.0 7568 1870 551 11
1109.0 7566 1873 550 11
1110.0 7563 1877 549 11
1111.0 7561 1879 549 11
1112.0 7559 1881 548 12
1113.0 7558 1885 545 12
1114.0 7556 1886 546 12
1115.0 7554 1889 545 12
1116.0 7554 1891 543 12
1117.0 7554 1891 543 12
1118.0 7553 1894 541 12
1119.0 7551 1895 542 12
1120.0 7551 1899 538 12
1121.0 7549 1901 538 12
1122.0 7547 1901 540 12
1123.0 7547 1903 538 12
1124.0 7545 1906 537 12
1125.0 7542 1911 535 12
1126.0 7539 1913 536 12
1127.0 7535 1915 538 12
1128.0 7535 1916 537 12
1129.0 7534 1917 537 12
1130.0 7532 1919 537 12
1131.0 7528 1921 539 12
1132.0 7528 1922 538 12
1133.0 7526 1923 539 12
1134.0 7525 1925 538 12
1135.0 7520 1930 538 12
1136.0 7520 1931 537 12
1137.0 7517 1932 539 12
1138.0 7517 1934 538 11
1139.0 7513 1937 539 11
1140.0 7510 1939 541 10
1141.0 7508 1940 542 10
1142.0 7506 1944 540 10
1143.0 7505 1945 540 10
1144.0 7505 1946 539 10
1145.0 7502 1947 541 10
1146.0 7500 1947 543 10
1147.0 7493 1950 547 10
1148.0 7491 1952 547 10
1149.0 7490 1955 546 9
1150.0 7488 1959 544 9
1151.0 7482 1961 548 9
1152.0 7481 1962 548 9
1153.0 7478 1963 550 9
1154.0 7477 1964 549 10
1155.0 7476 1966 548 10
1156.0 7473 1968 549 10
1157.0 7472 1969 549 10
1158.0 7471 1971 548 10
1159.0 7469 1974 547 10
1160.0 7467 1974 549 10
1161.0 7466 1976 548 10
1162.0 7464 1978 548 10
1163.0 7462 1979 549 10
1164.0 7461 1980 549 10
1165.0 7459 1980 551 10
1166.0 7458 1982 550 10
1167.0 7452 1983 555 10
1168.0 7451 1986 553 10
1169.0 7451 1986 553 10
1170.0 7451 1988 551 10
1171.0 7447 1989 554 10
1172.0 7447 1994 549 10
1173.0 7445 1995 550 10
1174.0 7441 1995 554 10
1175.0 7441 1995 554 10
1176.0 7438 1995 557 10
1177.0 7435 1997 558 10
1178.0 7434 1999 557 10
1179.0 7432 2000 558 10
1180.0 7430 2001 559 10
1181.0 7430 2005 555 10
1182.0 7427 2006 556 11
1183.0 7426 2008 555 11
1184.0 7424 2010 555 11
1185.0 7420 2011 558 11
1186.0 7419 2013 558 10
1187.0 7419 2017 554 10
1188.0 7417 2018 555 10
1189.0 7415 2018 557 10
1190.0 7414 2020 556 10
1191.0 7414 2024 552 10
1192.0 7411 2026 553 10
1193.0 7410 2027 553 10
1194.0 7410 2030 550 10
1195.0 7407 2032 551 10
1196.0 7405 2033 552 10
1197.0 7403 2033 554 10
1198.0 7403 2034 553 10
1199.0 7402 2038 551 9
1200.0 7399 2039 553 9
1201.0 7399 2041 551 9
1202.0 7399 2045 547 9
1203.0 7398 2046 547 9
1204.0 7398 2047 546 9
1205.0 7397 2047 547 9
1206.0 7395 2047 549 9
1207.0 7394 2047 550 9
1208.0 7390 2049 551 10
1209.0 7387 2051 552 10
1210.0 7385 2055 550 10
1211.0 7382 2058 550 10
1212.0 7381 2060 549 10
1213.0 7378 2062 550 10
1214.0 7378 2064 548 10
1215.0 7376 2066 548 10
1216.0 7373 2066 551 10
1217.0 7370 2068 552 10
1218.0 7368 2072 550 10
1219.0 7368 2075 547 10
1220.0 7363 2076 551 10
1221.0 7360 2081 549 10
1222.0 7357 2082 551 10
1223.0 7357 2083 550 10
1224.0 7356 2084 550 10
1225.0 7352 2086 552 10
1226.0 7351 2088 551 10
1227.0 7350 2091 549 10
1228.0 7347 2093 550 10
1229.0 7347 2094 549 10
1230.0 7345 2094 551 10
1231.0 7341 2095 554 10
1232.0 7337 2098 556 9
1233.0 7337 2101 553 9
1234.0 7335 2102 554 9
1235.0 7334 2105 552 9
1236.0 7331 2110 550 9
1237.0 7331 2111 549 9
1238.0 7328 2113 550 9
1239.0 7327 2117 547 9
1240.0 7325 2121 545 9
1241.0 7324 2123 544 9
1242.0 7324 2126 541 9
1243.0 7324 2126 541 9
1244.0 7323 2129 539 9
1245.0 7320 2133 538 9
1246.0 7316 2134 541 9
1247.0 7316 2136 539 9
1248.0 7316 2138 537 9
1249.0 7312 2138 541 9
1250.0 7309 2138 544 9
1251.0 7308 2141 543 8
1252.0 7303 2143 546 8
1253.0 7303 2144 545 8
1254.0 7302 2145 545 8
1255.0 7301 2148 543 8
1256.0 7296 2148 548 8
1257.0 7294 2149 549 8
1258.0 7294 2151 547 8
1259.0 7294 2153 545 8
1260.0 7294 2158 540 8
1261.0 7293 2160 539 8
1262.0 7290 2162 540 8
1263.0 7285 2163 544 8
1264.0 7284 2165 542 9
1265.0 7284 2167 540 9
1266.0 7283 2171 537 9
1267.0 7282 2172 537 9
1268.0 7280 2174 537 9
1269.0 7279 2175 538 8
1270.0 7278 2179 535 8
1271.0 7277 2181 534 8
1272.0 7277 2181 534 8
1273.0 7276 2184 532 8
1274.0 7273 2186 533 8
1275.0 7270 2188 535 7
1276.0 7270 2188 535 7
1277.0 7264 2189 541 6
1278.0 7261 2193 540 6
1279.0 7260 2197 537 6
1280.0 7259 2197 538 6
1281.0 7257 2197 540 6
1282.0 7256 2200 538 6
1283.0 7256 2201 537 6
1284.0 7254 2203 536 7
1285.0 7254 2205 534 7
1286.0 7252 2207 534 7
1287.0 7248 2209 536 7
1288.0 7247 2212 534 7
1289.0 7246 2213 534 7
1290.0 7240 2216 537 7
1291.0 7237 2217 539 7
1292.0 7235 2218 540 7
1293.0 7232 2220 541 7
1294.0 7231 2223 539 7
1295.0 7229 2225 539 7
1296.0 7226 2225 542 7
1297.0 7224 2226 543 7
1298.0 7221 2230 542 7
1299.0 7218 2234 541 7
1300.0 7218 2236 539 7
1301.0 7216 2236 541 7
1302.0 7216 2236 541 7
1303.0 7215 2240 538 7
1304.0 7214 2240 539 7
1305.0 7211 2242 540 7
1306.0 7209 2245 539 7
1307.0 7205 2248 540 7
1308.0 7202 2251 540 7
1309.0 7202 2254 537 7
1310.0 7201 2255 537 7
1311.0 7201 2256 536 7
1312.0 7199 2258 536 7
1313.0 7199 2259 535 7
1314.0 7199 2261 533 7
1315.0 7192 2265 536 7
1316.0 7190 2267 536 7
1317.0 7189 2267 537 7
1318.0 7188 2268 537 7
1319.0 7183 2271 539 7
1320.0 7179 2271 543 7
1321.0 7178 2274 541 7
1322.0 7175 2277 541 7
1323.0 7172 2281 540 7
1324.0 7170 2284 539 7
1325.0 7167 2285 541 7
1326.0 7165 2286 542 7
1327.0 7164 2287 542 7
1328.0 7162 2290 541 7
1329.0 7161 2293 539 7
1330.0 7159 2294 540 7
1331.0 7159 2294 542 5
1332.0 7157 2294 544 5
1333.0 7155 2297 543 5
1334.0 7154 2298 543 5
1335.0 7152 2300 543 5
1336.0 7150 2305 540 5
1337.0 7148 2306 541 5
1338.0 7148 2307 540 5
1339.0 7145 2310 540 5
1340.0 7144 2314 537 5
1341.0 7144 2316 535 5
1342.0 7143 2316 536 5
1343.0 7141 2320 534 5
1344.0 7140 2321 534 5
1345.0 7137 2325 533 5
1346.0 7135 2326 534 5
1347.0 7132 2330 533 5
1348.0 7131 2333 530 6
1349.0 7130 2334 531 5
1350.0 7129 2335 531 5
1351.0 7129 2336 530 5
1352.0 7126 2342 527 5
1353.0 7123 2343 528 6
1354.0 7119 2345 529 7
1355.0 7110 2345 538 7
1356.0 7108 2346 538 8
1357.0 7105 2348 539 8
1358.0 7102 2351 539 8
1359.0 7102 2355 535 8
1360.0 7101 2360 530 9
1361.0 7099 2360 532 9
1362.0 7098 2364 529 9
1363.0 7098 2365 528 9
1364.0 7096 2367 528 9
1365.0 7095 2369 527 9
1366.0 7095 2371 525 9
1367.0 7090 2376 525 9
1368.0 7090 2376 525 9
1369.0 7090 2379 522 9
1370.0 7089 2381 521 9
1371.0 7085 2386 520 9
1372.0 7084 2389 518 9
1373.0 7082 2389 520 9
1374.0 7079 2391 521 9
1375.0 7076 2391 524 9
1376.0 7075 2393 524 8
1377.0 7072 2393 527 8
1378.0 7070 2393 529 8
1379.0 7069 2397 526 8
1380.0 7069 2398 525 8
1381.0 7068 2399 525 8
1382.0 7066 2402 524 8
1383.0 7066 2404 522 8
1384.0 7063 2404 525 8
1385.0 7061 2406 525 8
1386.0 7058 2408 526 8
1387.0 7057 2411 524 8
1388.0 7057 2414 522 7
1389.0 7056 2415 522 7
1390.0 7055 2417 521 7
1391.0 7052 2418 523 7
1392.0 7051 2418 524 7
1393.0 7049 2418 526 7
1394.0 7045 2418 530 7
1395.0 7042 2421 530 7
1396.0 7041 2422 530 7
1397.0 7039 2422 532 7
1398.0 7038 2424 531 7
1399.0 7035 2426 532 7
1400.0 7035 2427 531 7
1401.0 7035 2430 528 7
1402.0 7034 2433 526 7
1403.0 7029 2436 528 7
1404.0 7027 2436 530 7
1405.0 7022 2438 533 7
1406.0 7020 2439 534 7
1407.0 7016 2440 537 7
1408.0 7014 2442 537 7
1409.0 7013 2446 534 7
1410.0 7010 2449 534 7
1411.0 7006 2451 536 7
1412.0 7004 2452 537 7
1413.0 7002 2453 538 7
1414.0 7000 2457 536 7
1415.0 6998 2458 537 7
1416.0 6996 2462 535 7
1417.0 6994 2466 533 7
1418.0 6992 2467 534 7
1419.0 6991 2469 533 7
1420.0 6990 2469 534 7
1421.0 6990 2471 532 7
1422.0 6988 2474 531 7
1423.0 6986 2476 531 7
1424.0 6981 2477 535 7
1425.0 6978 2477 538 7
1426.0 6976 2477 540 7
1427.0 6974 2480 539 7
1428.0 6973 2483 537 7
1429.0 6973 2484 536 7
1430.0 6971 2485 537 7
1431.0 6970 2486 537 7
1432.0 6969 2487 537 7
1433.0 6967 2489 537 7
1434.0 6967 2491 535 7
1435.0 6966 2492 535 7
1436.0 6964 2495 534 7
1437.0 6963 2497 533 7
1438.0 6962 2497 534 7
1439.0 6960 2500 533 7
1440.0 6959 2501 533 7
1441.0 6957 2503 533 7
1442.0 6955 2504 534 7
1443.0 6953 2508 532 7
1444.0 6951 2511 531 7
1445.0 6950 2513 530 7
1446.0 6949 2514 530 7
1447.0 6944 2514 535 7
1448.0 6944 2517 532 7
1449.0 6943 2520 530 7
1450.0 6941 2521 531 7
1451.0 6940 2521 532 7
1452.0 6940 2523 530 7
1453.0 6937 2525 531 7
1454.0 6935 2527 531 7
1455.0 6932 2528 533 7
1456.0 6929 2530 534 7
1457.0 6928 2531 534 7
1458.0 6925 2534 534 7
1459.0 6925 2539 529 7
1460.0 6924 2541 528 7
1461.0 6919 2543 530 8
1462.0 6915 2543 534 8
1463.0 6912 2545 535 8
1464.0 6911 2548 533 8
1465.0 6909 2549 534 8
1466.0 6905 2551 536 8
1467.0 6902 2554 536 8
1468.0 6900 2558 534 8
1469.0 6897 2559 536 8
1470.0 6896 2561 535 8
1471.0 6893 2564 535 8
1472.0 6890 2568 534 8
1473.0 6887 2569 536 8
1474.0 6886 2569 537 8
1475.0 6884 2570 538 8
1476.0 6882 2572 538 8
1477.0 6882 2575 535 8
1478.0 6881 2577 534 8
1479.0 6880 2579 534 7
1480.0 6880 2582 531 7
1481.0 6878 2586 529 7
1482.0 6878 2590 525 7
1483.0 6876 2592 525 7
1484.0 6875 2597 521 7
1485.0 6874 2599 520 7
1486.0 6873 2600 520 7
1487.0 6869 2602 522 7
1488.0 6869 2602 522 7
1489.0 6869 2604 520 7
1490.0 6869 2605 519 7
1491.0 6868 2609 516 7
1492.0 6867 2610 516 7
1493.0 6866 2612 515 7
1494.0 6864 2614 515 7
1495.0 6860 2615 518 7
1496.0 6855 2617 521 7
1497.0 6855 2618 520 7
1498.0 6852 2623 518 7
1499.0 6850 2625 518 7
1500.0 6848 2628 517 7
1501.0 6846 2629 517 8
1502.0 6844 2633 515 8
1503.0 6843 2634 515 8
1504.0 6839 2636 517 8
1505.0 6835 2640 516 9
1506.0 6831 2642 518 9
1507.0 6831 2643 517 9
1508.0 6830 2645 516 9
1509.0 6829 2646 516 9
1510.0 6827 2646 518 9
1511.0 6827 2647 517 9
1512.0 6823 2651 517 9
1513.0 6820 2652 519 9
1514.0 6818 2652 521 9
1515.0 6816 2653 522 9
1516.0 6812 2654 525 9
1517.0 6809 2655 527 9
1518.0 6807 2659 526 8
1519.0 6805 2662 525 8
1520.0 6803 2662 526 9
1521.0 6802 2662 527 9
1522.0 6800 2665 526 9
1523.0 6800 2668 523 9
1524.0 6799 2672 520 9
1525.0 6798 2673 520 9
1526.0 6797 2675 519 9
1527.0 6794 2677 520 9
1528.0 6793 2680 518 9
1529.0 6791 2680 520 9
1530.0 6789 2681 521 9
1531.0 6785 2685 521 9
1532.0 6783 2685 523 9
1533.0 6783 2686 522 9
1534.0 6780 2690 521 9
1535.0 6778 2692 521 9
1536.0 6777 2694 520 9
1537.0 6777 2698 516 9
1538.0 6776 2703 512 9
1539.0 6775 2707 509 9
1540.0 6774 2708 509 9
1541.0 6771 2711 509 9
1542.0 6771 2711 509 9
1543.0 6768 2711 512 9
1544.0 6766 2712 513 9
1545.0 6761 2713 518 8
1546.0 6757 2717 518 8
1547.0 6754 2721 517 8
1548.0 6752 2723 517 8
1549.0 6751 2727 514 8
1550.0 6750 2728 514 8
1551.0 6746 2730 514 10
1552.0 6746 2730 514 10
1553.0 6745 2731 514 10
1554.0 6744 2734 512 10
1555.0 6743 2740 506 11
1556.0 6742 2741 506 11
1557.0 6739 2743 507 11
1558.0 6737 2743 508 12
1559.0 6737 2747 504 12
1560.0 6734 2748 506 12
1561.0 6731 2748 509 12
1562.0 6729 2748 511 12
1563.0 6727 2749 512 12
1564.0 6723 2750 515 12
1565.0 6722 2751 515 12
1566.0 6719 2756 513 12
1567.0 6716 2758 514 12
1568.0 6713 2759 516 12
1569.0 6712 2764 512 12
1570.0 6709 2768 511 12
1571.0 6706 2770 512 12
1572.0 6704 2770 514 12
1573.0 6704 2772 512 12
1574.0 6704 2772 512 12
1575.0 6703 2772 513 12
1576.0 6701 2772 515 12
1577.0 6701 2775 512 12
1578.0 6698 2776 514 12
1579.0 6693 2778 517 12
1580.0 6693 2779 516 12
1581.0 6692 2779 517 12
1582.0 6691 2779 518 12
1583.0 6688 2783 517 12
1584.0 6686 2786 516 12
1585.0 6685 2787 516 12
1586.0 6684 2788 516 12
1587.0 6681 2789 518 12
1588.0 6680 2790 518 12
1589.0 6679 2792 517 12
1590.0 6677 2792 518 13
1591.0 6675 2793 519 13
1592.0 6674 2796 517 13
1593.0 6670 2796 521 13
1594.0 6669 2796 522 13
1595.0 6669 2798 520 13
1596.0 6668 2799 520 13
1597.0 6668 2801 518 13
1598.0 6668 2802 517 13
1599.0 6667 2803 517 13
1600.0 6666 2804 517 13
1601.0 6666 2805 516 13
1602.0 6665 2807 515 13
1603.0 6661 2810 516 13
1604.0 6657 2813 517 13
1605.0 6656 2815 517 12
1606.0 6655 2819 514 12
1607.0 6652 2821 515 12
1608.0 6651 2821 516 12
1609.0 6650 2823 515 12
1610.0 6649 2826 513 12
1611.0 6646 2826 516 12
1612.0 6643 2828 517 12
1613.0 6643 2830 515 12
1614.0 6642 2830 516 12
1615.0 6642 2830 516 12
1616.0 6641 2831 516 12
1617.0 6639 2831 518 12
1618.0 6636 2833 519 12
1619.0 6634 2834 520 12
1620.0 6634 2837 517 12
1621.0 6634 2841 513 12
1622.0 6633 2844 511 12
1623.0 6631 2845 512 12
1624.0 6630 2846 512 12
1625.0 6630 2849 509 12
1626.0 6628 2850 511 11
1627.0 6627 2853 509 11
1628.0 6626 2855 508 11
1629.0 6624 2858 507 11
1630.0 6624 2861 505 10
1631.0 6620 2863 507 10
1632.0 6618 2865 507 10
1633.0 6617 2867 506 10
1634.0 6613 2868 509 10
1635.0 6613 2869 508 10
1636.0 6610 2870 510 10
1637.0 6606 2870 514 10
1638.0 6605 2871 515 9
1639.0 6603 2872 516 9
1640.0 6602 2874 515 9
1641.0 6601 2878 512 9
1642.0 6598 2879 514 9
1643.0 6597 2880 514 9
1644.0 6596 2882 513 9
1645.0 6594 2884 513 9
1646.0 6593 2885 513 9
1647.0 6592 2886 513 9
1648.0 6590 2890 511 9
1649.0 6588 2893 510 9
1650.0 6588 2896 507 9
1651.0 6586 2897 508 9
1652.0 6586 2899 506 9
1653.0 6584 2903 504 9
1654.0 6583 2906 502 9
1655.0 6581 2909 501 9
1656.0 6580 2910 501 9
1657.0 6580 2912 499 9
1658.0 6578 2913 500 9
1659.0 6577 2914 500 9
1660.0 6577 2916 498 9
1661.0 6576 2919 496 9
1662.0 6574 2920 497 9
1663.0 6573 2921 497 9
1664.0 6572 2924 495 9
1665.0 6571 2926 494 9
1666.0 6571 2927 493 9
1667.0 6570 2930 491 9
1668.0 6565 2930 496 9
1669.0 6563 2930 498 9
1670.0 6562 2932 497 9
1671.0 6560 2934 497 9
1672.0 6558 2937 496 9
1673.0 6554 2939 498 9
1674.0 6554 2942 495 9
1675.0 6551 2944 496 9
1676.0 6549 2945 497 9
1677.0 6547 2948 496 9
1678.0 6546 2952 493 9
1679.0 6544 2953 494 9
1680.0 6543 2956 492 9
1681.0 6540 2958 494 8
1682.0 6540 2958 494 8
1683.0 6539 2960 493 8
1684.0 6536 2962 494 8
1685.0 6531 2965 495 9
1686.0 6531 2968 492 9
1687.0 6531 2970 490 9
1688.0 6529 2971 491 9
1689.0 6528 2972 491 9
1690.0 6525 2977 489 9
1691.0 6524 2979 488 9
1692.0 6524 2982 485 9
1693.0 6523 2984 484 9
1694.0 6522 2986 483 9
1695.0 6519 2988 484 9
1696.0 6518 2989 484 9
1697.0 6517 2990 484 9
1698.0 6515 2993 483 9
1699.0 6513 2994 484 9
1700.0 6512 2995 484 9
1701.0 6511 2995 485 9
1702.0 6510 2998 483 9
1703.0 6509 2999 483 9
1704.0 6507 3002 482 9
1705.0 6507 3005 479 9
1706.0 6506 3008 477 9
1707.0 6504 3011 476 9
1708.0 6502 3011 478 9
1709.0 6500 3012 479 9
1710.0 6499 3016 476 9
1711.0 6497 3019 475 9
1712.0 6494 3020 477 9
1713.0 6493 3023 475 9
1714.0 6489 3024 478 9
1715.0 6489 3028 474 9
1716.0 6489 3028 474 9
1717.0 6489 3031 471 9
1718.0 6488 3032 471 9
1719.0 6487 3035 469 9
1720.0 6487 3035 469 9
1721.0 6487 3036 468 9
1722.0 6487 3037 467 9
1723.0 6487 3039 465 9
1724.0 6485 3040 466 9
1725.0 6484 3043 464 9
1726.0 6482 3043 466 9
1727.0 6482 3045 464 9
1728.0 6482 3046 464 8
1729.0 6479 3048 465 8
1730.0 6477 3055 460 8
1731.0 6477 3056 459 8
1732.0 6474 3057 460 9
1733.0 6473 3059 459 9
1734.0 6469 3062 459 10
1735.0 6467 3065 457 11
1736.0 6466 3065 458 11
1737.0 6464 3065 460 11
1738.0 6461 3066 462 11
1739.0 6460 3067 462 11
1740.0 6458 3069 462 11
1741.0 6458 3071 460 11
1742.0 6455 3072 462 11
1743.0 6453 3073 463 11
1744.0 6452 3074 463 11
1745.0 6452 3075 462 11
1746.0 6452 3075 462 11
1747.0 6451 3075 463 11
1748.0 6450 3077 462 11
1749.0 6449 3078 462 11
1750.0 6446 3078 464 12
1751.0 6443 3081 464 12
1752.0 6438 3084 465 13
1753.0 6433 3084 471 12
1754.0 6432 3087 469 12
1755.0 6426 3088 474 12
1756.0 6423 3092 474 11
1757.0 6423 3092 474 11
1758.0 6422 3093 474 11
1759.0 6422 3094 473 11
1760.0 6420 3097 472 11
1761.0 6418 3099 472 11
1762.0 6418 3100 471 11
1763.0 6415 3100 474 11
1764.0 6415 3104 470 11
1765.0 6412 3105 472 11
1766.0 6407 3105 477 11
1767.0 6405 3107 477 11
1768.0 6404 3109 476 11
1769.0 6403 3109 477 11
1770.0 6403 3110 476 11
1771.0 6402 3110 477 11
1772.0 6402 3111 476 11
1773.0 6401 3113 475 11
1774.0 6401 3116 472 11
1775.0 6400 3116 473 11
1776.0 6399 3117 473 11
1777.0 6399 3119 472 10
1778.0 6399 3121 471 9
1779.0 6396 3125 470 9
1780.0 6395 3125 471 9
1781.0 6394 3127 470 9
1782.0 6392 3127 472 9
1783.0 6391 3129 471 9
1784.0 6388 3130 473 9
1785.0 6388 3131 472 9
1786.0 6387 3134 470 9
1787.0 6386 3134 471 9
1788.0 6385 3136 470 9
1789.0 6385 3136 470 9
1790.0 6385 3140 466 9
1791.0 6381 3140 470 9
1792.0 6379 3142 470 9
1793.0 6375 3144 471 10
1794.0 6372 3146 472 10
1795.0 6372 3149 469 10
1796.0 6371 3151 468 10
1797.0 6370 3152 468 10
1798.0 6368 3153 469 10
1799.0 6365 3153 472 10
1800.0 6365 3154 471 10
1801.0 6364 3155 471 10
1802.0 6363 3157 470 10
1803.0 6361 3160 469 10
1804.0 6360 3162 468 10
1805.0 6357 3162 471 10
1806.0 6355 3163 472 10
1807.0 6353 3167 469 11
1808.0 6351 3169 469 11
1809.0 6350 3170 469 11
1810.0 6350 3170 469 11
1811.0 6349 3171 469 11
1812.0 6348 3172 469 11
1813.0 6347 3175 466 12
1814.0 6347 3176 465 12
1815.0 6346 3177 465 12
1816.0 6346 3177 465 12
1817.0 6346 3178 464 12
1818.0 6345 3180 463 12
1819.0 6342 3182 464 12
1820.0 6341 3184 463 12
1821.0 6339 3186 464 11
1822.0 6337 3186 466 11
1823.0 6334 3188 467 11
1824.0 6331 3189 469 11
1825.0 6329 3189 471 11
1826.0 6327 3190 472 11
1827.0 6325 3190 474 11
1828.0 6325 3193 471 11
1829.0 6324 3193 472 11
1830.0 6323 3195 471 11
1831.0 6320 3199 470 11
1832.0 6317 3199 473 11
1833.0 6315 3203 471 11
1834.0 6312 3206 471 11
1835.0 6307 3206 476 11
1836.0 6304 3207 478 11
1837.0 6304 3210 475 11
1838.0 6303 3212 474 11
1839.0 6303 3214 472 11
1840.0 6303 3215 471 11
1841.0 6300 3215 474 11
1842.0 6298 3215 476 11
1843.0 6297 3217 475 11
1844.0 6295 3217 477 11
1845.0 6293 3217 479 11
1846.0 6292 3218 479 11
1847.0 6291 3221 477 11
1848.0 6287 3221 481 11
1849.0 6285 3222 482 11
1850.0 6284 3224 481 11
1851.0 6284 3225 480 11
1852.0 6282 3226 481 11
1853.0 6279 3227 483 11
1854.0 6279 3228 482 11
1855.0 6278 3233 478 11
1856.0 6275 3234 480 11
1857.0 6274 3236 479 11
1858.0 6272 3240 477 11
1859.0 6269 3242 478 11
1860.0 6267 3245 477 11
1861.0 6264 3246 479 11
1862.0 6264 3251 474 11
1863.0 6263 3255 471 11
1864.0 6260 3258 471 11
1865.0 6256 3259 474 11
1866.0 6255 3260 474 11
1867.0 6254 3261 473 12
1868.0 6254 3267 467 12
1869.0 6251 3267 470 12
1870.0 6249 3272 467 12
1871.0 6247 3272 469 12
1872.0 6246 3272 470 12
1873.0 6245 3273 470 12
1874.0 6244 3275 469 12
1875.0 6241 3276 470 13
1876.0 6241 3279 467 13
1877.0 6238 3280 469 13
1878.0 6236 3282 469 13
1879.0 6235 3282 470 13
1880.0 6235 3284 468 13
1881.0 6230 3286 471 13
1882.0 6230 3287 470 13
1883.0 6230 3290 468 12
1884.0 6230 3292 466 12
1885.0 6227 3293 468 12
1886.0 6225 3296 467 12
1887.0 6223 3299 466 12
1888.0 6222 3299 467 12
1889.0 6221 3299 468 12
1890.0 6220 3302 466 12
1891.0 6217 3304 467 12
1892.0 6215 3307 466 12
1893.0 6212 3312 464 12
1894.0 6211 3312 465 12
1895.0 6211 3315 462 12
1896.0 6210 3317 461 12
1897.0 6209 3318 461 12
1898.0 6209 3321 458 12
1899.0 6208 3322 458 12
1900.0 6207 3325 456 12
1901.0 6206 3326 456 12
1902.0 6204 3328 456 12
1903.0 6200 3330 458 12
1904.0 6200 3331 457 12
1905.0 6199 3332 457 12
1906.0 6196 3333 459 12
1907.0 6194 3334 460 12
1908.0 6190 3339 459 12
1909.0 6190 3341 457 12
1910.0 6190 3344 454 12
1911.0 6190 3348 450 12
1912.0 6188 3351 449 12
1913.0 6186 3353 449 12
1914.0 6185 3353 450 12
1915.0 6185 3353 450 12
1916.0 6183 3355 450 12
1917.0 6182 3358 448 12
1918.0 6181 3360 447 12
1919.0 6179 3364 445 12
1920.0 6176 3367 445 12
1921.0 6175 3369 444 12
1922.0 6171 3371 446 12
1923.0 6166 3373 449 12
1924.0 6165 3375 447 13
1925.0 6163 3377 447 13
